chatId,authorName,avatar,content,attachments,embeds,date,referenceMessage,referenceMessageDate,referenceMessageAuthor
1483161136408035358,kksachin,https://cdn.discordapp.com/avatars/682378481375772676/null.png,"Hello folks, sorry if I’m asking this question and it’s been answered. Is there a cloud code credits that can be used for this ?",,,2026/03/16 10:52,,,
1483180773916803225,alphanord,https://cdn.discordapp.com/avatars/770303574168043591/null.png,"for testing ur cloud u use popcorn cli, it allow to pass benchmark ur code, submit your code for leaderboard, and other",,,2026/03/16 12:10,"Hello folks, sorry if I’m asking this question and it’s been answered. Is there a cloud code credits that can be used for this ?",2026-03-16T17:52:50.721000+00:00,kksachin
1483187689476980846,devl6,https://cdn.discordapp.com/avatars/825434419031703582/7f386fcdc3669a5043e29baaf26c86f7.png,"```verdict: hacked
confidence: 0.99
exploit_family: POINTER_REPLAY```",,,2026/03/16 12:38,@Sinatras Could I send you a kernel I have for mixed-mla? I'm worried it's classified as illegitimate,2026-03-15T15:24:56.861000+00:00,samxuality
1483187780170416248,devl6,https://cdn.discordapp.com/avatars/825434419031703582/7f386fcdc3669a5043e29baaf26c86f7.png,It seems illegitimate caching output op,,,2026/03/16 12:38,,,
1483192898697560126,samxuality,https://cdn.discordapp.com/avatars/515025350271565825/2620d0628a162135f0cd38d39e15e117.png,Thanks! Will remove,,,2026/03/16 12:59,"```verdict: hacked
confidence: 0.99
exploit_family: POINTER_REPLAY```",2026-03-16T19:38:21.466000+00:00,devl6
1483198776717086772,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,do you maybe wanna just host an api haha?,,,2026/03/16 13:22,"```verdict: hacked
confidence: 0.99
exploit_family: POINTER_REPLAY```",2026-03-16T19:38:21.466000+00:00,devl6
1483201545288941769,marksaroufim,https://cdn.discordapp.com/avatars/325883680419610631/e8c7897262bec5319d2bc8ebf5eecf4c.png,I was gonna say that’s probably the easiest both for kernelbot integration and users just double checking before submissions,,,2026/03/16 13:33,,,
1483202557626023996,ooousay,https://cdn.discordapp.com/avatars/348585670329237505/a2bd8ec0273bb549ffa61342bbb2b9d9.png,"Hi, I am having an issue where all my submissions keep timing out, even with submissions that passed earlier today. I am new to this so I might be making a simple mistake, but I don't see what to do next.",,,2026/03/16 13:37,,,
1483202971306295520,bill_97933,https://cdn.discordapp.com/avatars/1346998599199883345/null.png,timing out too. is this a server internal error?,,,2026/03/16 13:39,,,
1483203115288232006,ooousay,https://cdn.discordapp.com/avatars/348585670329237505/a2bd8ec0273bb549ffa61342bbb2b9d9.png,That's what I thought initially but nobody else was saying anything haha,,,2026/03/16 13:39,,,
1483203243864625162,bill_97933,https://cdn.discordapp.com/avatars/1346998599199883345/null.png,since 3pm i think.,,,2026/03/16 13:40,,,
1483203856778264768,samxuality,https://cdn.discordapp.com/avatars/515025350271565825/2620d0628a162135f0cd38d39e15e117.png,Same here.,,,2026/03/16 13:42,,,
1483205006558761135,clamper.,https://cdn.discordapp.com/avatars/163616899404529664/8dcb63fa31e5167c80ec8ee71fdf0d98.png,Same here,,,2026/03/16 13:47,,,
1483205377725042718,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,there seems to be way more runs but all of them are getting scheduled,,,2026/03/16 13:48,,,
1483205386130559121,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,hmmm,,,2026/03/16 13:48,,,
1483206003859128341,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,"oh I see, there is a backlog",,,2026/03/16 13:51,,,
1483206016958074942,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,fixing,,,2026/03/16 13:51,,,
1483206370567393331,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,I stopped submissions for a while to clean up the queue,,,2026/03/16 13:52,,,
1483208113095184585,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,"okay, should be started now, we seem to be missing some of the nodes from the runners so if you could try to use benchmark primarily (that uses only 1 gpu instead of leaderboard with 2) while we solve this it'd be very nice, Mark is on GTC so it's a bit busy",,,2026/03/16 13:59,,,
1483208378212946142,theo3579,https://cdn.discordapp.com/avatars/482975178482253844/26b7cd3c19af273b29b5a0dbe65d4404.png,@siro any word on https://github.com/gpu-mode/reference-kernels/pull/113 ? i can close if yall dont need it anymore,,,2026/03/16 14:00,,,
1483208511583293461,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,"oh nice, don't worry about closing, kinda missed it to be fair",,,2026/03/16 14:01,@siro any word on https://github.com/gpu-mode/reference-kernels/pull/113 ? i can close if yall dont need it anymore,2026-03-16T21:00:34.045000+00:00,theo3579
1483208562053484689,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,i hope to get a look at it soon,,,2026/03/16 14:01,,,
1483208566474280970,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,sorry,,,2026/03/16 14:01,,,
1483208619645210774,theo3579,https://cdn.discordapp.com/avatars/482975178482253844/26b7cd3c19af273b29b5a0dbe65d4404.png,No worries haha,,,2026/03/16 14:01,,,
1483209525728252004,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,well so this was a lie - there is like 50 jobs queued again 😭 should hopefully churn through them,,,2026/03/16 14:05,"okay, should be started now, we seem to be missing some of the nodes from the runners so if you could try to use benchmark primarily (that uses only 1 gpu instead of leaderboard with 2) while we solve this it'd be very nice, Mark is on GTC so it's a bit busy",2026-03-16T20:59:30.836000+00:00,s1r_o
1483210821621256199,devl6,https://cdn.discordapp.com/avatars/825434419031703582/7f386fcdc3669a5043e29baaf26c86f7.png,shipping the kguard + kernelbot integration soon,,,2026/03/16 14:10,do you maybe wanna just host an api haha?,2026-03-16T20:22:24.870000+00:00,s1r_o
1483210993009168606,devl6,https://cdn.discordapp.com/avatars/825434419031703582/7f386fcdc3669a5043e29baaf26c86f7.png,"100+ rule iterations within 3 weeks, slowly becoming really confident",,,2026/03/16 14:10,,,
1483211238455513228,devl6,https://cdn.discordapp.com/avatars/825434419031703582/7f386fcdc3669a5043e29baaf26c86f7.png,Yes pre-leaderboard layer for guarding against possible known hacks coming,,,2026/03/16 14:11,I was gonna say that’s probably the easiest both for kernelbot integration and users just double checking before submissions,2026-03-16T20:33:24.949000+00:00,marksaroufim
1483211373675675658,devl6,https://cdn.discordapp.com/avatars/825434419031703582/7f386fcdc3669a5043e29baaf26c86f7.png,+ manually triggerable deeper online inspection via evaluator if needed,,,2026/03/16 14:12,,,
1483211841965527241,theo3579,https://cdn.discordapp.com/avatars/482975178482253844/26b7cd3c19af273b29b5a0dbe65d4404.png,@Sinatras are you going to purge the leaderboards of all the stuff that doesnt follow this layer,,,2026/03/16 14:14,,,
1483212058454655139,devl6,https://cdn.discordapp.com/avatars/825434419031703582/7f386fcdc3669a5043e29baaf26c86f7.png,we will discuss with the team what to do moving forward but after initial silent release and couple checks it could be used to cleanup yes,,,2026/03/16 14:15,@Sinatras are you going to purge the leaderboards of all the stuff that doesnt follow this layer,2026-03-16T21:14:19.868000+00:00,theo3579
1483212526324940822,theo3579,https://cdn.discordapp.com/avatars/482975178482253844/26b7cd3c19af273b29b5a0dbe65d4404.png,Great to hear! hope its speedy so theres still enough time for the fair comp to mature,,,2026/03/16 14:17,we will discuss with the team what to do moving forward but after initial silent release and couple checks it could be used to cleanup yes,2026-03-16T21:15:11.483000+00:00,devl6
1483212561909288960,theo3579,https://cdn.discordapp.com/avatars/482975178482253844/26b7cd3c19af273b29b5a0dbe65d4404.png,before the month ends that is,,,2026/03/16 14:17,,,
1483212738682425508,devl6,https://cdn.discordapp.com/avatars/825434419031703582/7f386fcdc3669a5043e29baaf26c86f7.png,"yeap at latest friday eveything should be ready, no one should be demoralized by hacked entries if there any (couple of them got deleted by s1ro already)",,,2026/03/16 14:17,,,
1483212946111987916,marksaroufim,https://cdn.discordapp.com/avatars/325883680419610631/e8c7897262bec5319d2bc8ebf5eecf4c.png,The top entries will be manually audited regardless,,,2026/03/16 14:18,@Sinatras are you going to purge the leaderboards of all the stuff that doesnt follow this layer,2026-03-16T21:14:19.868000+00:00,theo3579
1483212947357564969,devl6,https://cdn.discordapp.com/avatars/825434419031703582/7f386fcdc3669a5043e29baaf26c86f7.png,lets all try to optimize till the last hours keep it going,,,2026/03/16 14:18,,,
1483213061992222751,marksaroufim,https://cdn.discordapp.com/avatars/325883680419610631/e8c7897262bec5319d2bc8ebf5eecf4c.png,It’s just that we’re not going to spend time finding reward hacks if they’re in the bottom submissions,,,2026/03/16 14:19,,,
1483213439093444699,theo3579,https://cdn.discordapp.com/avatars/482975178482253844/26b7cd3c19af273b29b5a0dbe65d4404.png,Perf,,,2026/03/16 14:20,"yeap at latest friday eveything should be ready, no one should be demoralized by hacked entries if there any (couple of them got deleted by s1ro already)",2026-03-16T21:17:53.662000+00:00,devl6
1483213454884995214,theo3579,https://cdn.discordapp.com/avatars/482975178482253844/26b7cd3c19af273b29b5a0dbe65d4404.png,ye makes sense,,,2026/03/16 14:20,It’s just that we’re not going to spend time finding reward hacks if they’re in the bottom submissions,2026-03-16T21:19:10.745000+00:00,marksaroufim
1483221537711591507,jaefosho,https://cdn.discordapp.com/avatars/192381685126529025/null.png,Having the same issue.,,,2026/03/16 14:52,"Hi, I am having an issue where all my submissions keep timing out, even with submissions that passed earlier today. I am new to this so I might be making a simple mistake, but I don't see what to do next.",2026-03-16T20:37:26.309000+00:00,ooousay
1483222490380767282,clamper.,https://cdn.discordapp.com/avatars/163616899404529664/8dcb63fa31e5167c80ec8ee71fdf0d98.png,Same here,,,2026/03/16 14:56,,,
1483226595950067873,frostmnh,https://cdn.discordapp.com/avatars/441567775182553092/de6f787d36eb0063dc49bc7620513605.png,"I also timed out!

amd_202602 git:(main) ✗ popcorn submit --gpu MI355X --leaderboard amd-mxfp4-mm --mode benchmark ./mxfp4-mm/submission.py
wait...
Submission error: Server processing error: An unexpected error occurred: TimeoutError | Raw Error: Workflow 23167859414 cancelled - exceeded 12 minute timeout",,,2026/03/16 15:12,,,
1483230779277578321,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,"Yes, this is because of queue, we're missing some nodes, @Mark Saroufim is looking at it",,,2026/03/16 15:29,,,
